Sex,Age,Activity_Calories,Active_Energy,Resting_Energy,Steps,Walking_Running,Flights_Climbed,Cardio_VO2_Max,Cardio_Recovery,Calories_Needed,Carbs_Needed,Protein_Needed,Fats_Needed,Saturated_Fat,Cholesterol,Water_Needed
1,27,2450,2397,1790,9645,385.8,1,56.521797899782904,10.0,5549.25,763.021875,208.09687499999998,154.14583333333334,15.414583333333335,3.0829166666666667,18.900000000000002
1,19,3861,2103,1710,14018,560.72,2,65.1232555270259,10.0,6886.75,946.928125,258.253125,191.29861111111111,19.12986111111111,3.8259722222222226,13.3
0,63,1349,978,1850,12889,515.5600000000001,10,39.06252066619046,11.989289703618955,3593.5,494.10625000000005,134.75625,99.81944444444444,9.981944444444444,1.996388888888889,44.1
1,26,853,1172,1780,6777,271.08,5,57.474421150737875,10.0,3646.0,501.32500000000005,136.725,101.27777777777777,10.127777777777778,2.0255555555555556,18.2
1,20,1598,1738,1720,17994,719.76,3,61.66503816526122,10.0,4532.5,623.21875,169.96875,125.90277777777777,12.590277777777779,2.5180555555555553,14.0
1,38,3420,1616,1900,4735,189.4,8,52.8678314301954,10.0,6324.0,869.5500000000001,237.14999999999998,175.66666666666666,17.566666666666666,3.513333333333333,26.6
1,43,2239,2323,1950,15611,624.44,4,49.57150036161439,10.0,5319.75,731.465625,199.490625,147.77083333333334,14.777083333333335,2.955416666666667,30.099999999999998
1,25,1964,798,1770,8368,334.72,3,60.425608304635624,10.0,4663.5,641.23125,174.88125,129.54166666666666,12.954166666666666,2.5908333333333333,17.5
1,65,1490,424,2170,19205,768.2,1,39.714570490209816,10.54661082426681,4096.0,563.2,153.6,113.77777777777777,11.377777777777778,2.2755555555555556,45.5
1,19,1764,1753,1710,2162,86.48,5,60.67087794520544,10.0,4702.25,646.559375,176.334375,130.61805555555554,13.061805555555555,2.612361111111111,13.3
1,23,3565,2360,1750,9777,391.08,9,60.098260311276505,10.0,6655.0,915.0625000000001,249.5625,184.86111111111111,18.48611111111111,3.6972222222222224,16.1
1,45,2384,2498,1970,16849,673.96,1,51.55216456786585,10.0,5508.5,757.41875,206.56875,153.01388888888889,15.301388888888889,3.060277777777778,31.5
1,70,3725,1040,2220,5535,221.4,6,38.44850767430934,14.248456033031701,6485.0,891.6875000000001,243.1875,180.13888888888889,18.01388888888889,3.602777777777778,49.0
1,46,2309,2014,1980,15403,616.12,2,50.624354267899406,10.0,5312.5,730.4687500000001,199.21875,147.56944444444446,14.756944444444446,2.9513888888888893,32.2
0,43,3667,913,1650,16516,660.64,8,51.99058462041762,10.0,5895.25,810.5968750000001,221.071875,163.75694444444446,16.375694444444445,3.2751388888888893,30.099999999999998
0,42,2841,1306,1640,9959,398.36,10,50.554865106915166,10.0,5167.5,710.5312500000001,193.78125,143.54166666666666,14.354166666666666,2.870833333333333,29.4
1,29,2756,324,1810,5933,237.32,4,55.99831961038388,10.0,5337.0,733.8375000000001,200.1375,148.25,14.825000000000001,2.965,20.299999999999997
1,22,3914,1292,1740,5385,215.4,7,60.36233592016548,10.0,6737.0,926.3375000000001,252.6375,187.13888888888889,18.71388888888889,3.742777777777778,15.4
0,51,1611,1479,1730,2922,116.88,10,48.658926500925794,10.0,3980.75,547.3531250000001,149.278125,110.57638888888889,11.057638888888889,2.211527777777778,35.7
1,65,1317,1950,2170,12367,494.68,5,42.40235398891536,12.971094080000803,4304.5,591.8687500000001,161.41875,119.56944444444444,11.956944444444446,2.391388888888889,45.5
0,54,2299,229,1760,15737,629.48,9,45.46923507370781,10.0,4356.25,598.984375,163.359375,121.00694444444444,12.100694444444445,2.420138888888889,37.800000000000004
0,32,2460,2528,1540,2564,102.56,7,54.04850177461521,10.0,5092.0,700.1500000000001,190.95,141.44444444444446,14.144444444444446,2.8288888888888892,22.400000000000002
0,61,2937,2217,1830,12789,511.56,10,40.20022406067115,10.664323547904418,5491.25,755.0468750000001,205.921875,152.53472222222223,15.253472222222223,3.050694444444445,42.699999999999996
0,53,2872,2615,1750,4500,180.0,2,45.11040287658133,10.0,5525.75,759.7906250000001,207.215625,153.49305555555554,15.349305555555555,3.069861111111111,37.1
0,32,3487,694,1540,8881,355.24,2,56.89292674296475,10.0,5660.5,778.31875,212.26874999999998,157.23611111111111,15.723611111111111,3.144722222222222,22.400000000000002
1,60,1388,1809,2120,5636,225.44,4,40.375468229026566,10.451534975030194,4340.25,596.7843750000001,162.759375,120.5625,12.05625,2.41125,42.0
0,65,2355,917,1870,2223,88.92,10,42.21678649354941,10.453636241623455,4584.25,630.334375,171.90937499999998,127.34027777777777,12.734027777777778,2.5468055555555553,45.5
1,40,1680,1216,1920,8297,331.88,9,51.82541836642201,10.0,4484.0,616.5500000000001,168.15,124.55555555555556,12.455555555555556,2.491111111111111,28.0
1,23,1167,1537,1750,16895,675.8000000000001,2,63.06292108962411,10.0,4051.25,557.046875,151.921875,112.53472222222223,11.253472222222223,2.2506944444444446,16.1
0,63,1132,805,1850,2350,94.0,7,42.40260901378511,12.748036030006158,3333.25,458.32187500000003,124.99687499999999,92.59027777777777,9.259027777777778,1.8518055555555555,44.1
0,67,3124,574,1890,6732,269.28000000000003,9,40.27718636257791,13.142606284952839,5267.5,724.2812500000001,197.53125,146.31944444444446,14.631944444444446,2.9263888888888894,46.900000000000006
1,61,2142,2886,2130,3017,120.68,7,42.53359789891116,11.776992676192185,5363.5,737.48125,201.13125,148.98611111111111,14.898611111111112,2.979722222222222,42.699999999999996
0,76,636,2160,1980,17229,689.16,1,35.13391908525922,14.491950594799262,3176.0,436.70000000000005,119.1,88.22222222222223,8.822222222222223,1.7644444444444447,53.2
0,60,2446,1248,1820,9170,366.8,3,43.190016176081244,10.774034086760071,4758.0,654.225,178.42499999999998,132.16666666666666,13.216666666666667,2.643333333333333,42.0
1,62,2197,1557,2140,15303,612.12,9,42.14360693512791,11.000800679386948,5086.25,699.359375,190.734375,141.28472222222223,14.128472222222223,2.8256944444444447,43.4
1,38,927,315,1900,8207,328.28000000000003,0,53.768641156991805,10.0,3505.75,482.04062500000003,131.465625,97.38194444444444,9.738194444444446,1.947638888888889,26.6
0,40,1975,2295,1620,14316,572.64,3,54.93207009241444,10.0,4548.75,625.453125,170.578125,126.35416666666667,12.635416666666668,2.5270833333333336,28.0
1,60,3159,2001,2120,4419,176.76,10,43.66145283712848,10.0,6159.25,846.896875,230.97187499999998,171.09027777777777,17.10902777777778,3.4218055555555553,42.0
0,72,3458,2346,1940,8240,329.6,3,37.884731941962606,14.314233515149894,6044.5,831.1187500000001,226.66875,167.90277777777777,16.790277777777778,3.3580555555555556,50.4
0,33,1318,1682,1550,3893,155.72,9,57.86231407541837,10.0,3738.5,514.04375,140.19375,103.84722222222223,10.384722222222223,2.0769444444444445,23.1
0,64,2688,1746,1860,15753,630.12,8,39.07819881362924,14.911476274734426,5124.5,704.6187500000001,192.16875,142.34722222222223,14.234722222222224,2.8469444444444445,44.800000000000004
1,70,1606,1820,2220,7322,292.88,2,35.419020795475305,16.58572125079563,4561.0,627.1375,171.0375,126.69444444444444,12.669444444444444,2.533888888888889,49.0
1,77,2724,2652,2290,13232,529.28,1,33.914472182992995,13.426400768144532,5887.0,809.4625000000001,220.7625,163.52777777777777,16.352777777777778,3.2705555555555557,53.9
1,32,697,884,1840,19509,780.36,8,56.57040347809637,10.0,3418.0,469.975,128.17499999999998,94.94444444444444,9.494444444444445,1.8988888888888888,22.400000000000002
1,42,3171,2750,1940,5117,204.68,8,53.145908899749585,10.0,6358.5,874.29375,238.44375,176.625,17.6625,3.5325,29.4
1,53,2495,1671,2050,6161,246.44,0,45.71891789641168,10.186654365640933,5412.75,744.2531250000001,202.978125,150.35416666666666,15.035416666666666,3.007083333333333,37.1
0,28,3238,1799,1500,17523,700.92,5,58.85426512772156,10.0,5687.75,782.0656250000001,213.290625,157.99305555555554,15.799305555555556,3.159861111111111,19.6
0,68,3992,2505,1900,6042,241.68,9,38.63535469256729,14.266311237213209,6618.25,910.0093750000001,248.184375,183.84027777777777,18.384027777777778,3.6768055555555557,47.6
0,32,2948,2368,1540,6433,257.32,7,54.19101391878696,10.0,5540.0,761.7500000000001,207.75,153.88888888888889,15.38888888888889,3.077777777777778,22.400000000000002
0,21,970,1009,1430,16016,640.64,2,62.576074482984566,10.0,3222.25,443.05937500000005,120.834375,89.50694444444444,8.950694444444444,1.790138888888889,14.7
1,38,2765,1177,1900,4658,186.32,10,55.14021642887126,10.0,5559.25,764.396875,208.47187499999998,154.42361111111111,15.442361111111111,3.0884722222222223,26.6
0,30,2448,2301,1520,12910,516.4,8,55.78750274037902,10.0,5023.25,690.6968750000001,188.371875,139.53472222222223,13.953472222222224,2.7906944444444446,21.0
1,39,1428,1554,1910,4944,197.76,1,53.47165866963298,10.0,4316.5,593.5187500000001,161.86875,119.90277777777777,11.990277777777777,2.3980555555555556,27.3
0,36,2510,983,1580,9210,368.40000000000003,5,54.96805272223207,10.0,4755.75,653.9156250000001,178.340625,132.10416666666666,13.210416666666667,2.6420833333333333,25.2
1,51,3179,440,2030,10787,431.48,0,45.320924820281796,10.0,5789.0,795.9875000000001,217.0875,160.80555555555554,16.080555555555556,3.216111111111111,35.7
1,31,3498,1978,1830,3986,159.44,6,55.11731786865368,10.0,6492.5,892.7187500000001,243.46875,180.34722222222223,18.034722222222225,3.6069444444444447,21.7
0,78,1405,1753,2000,12942,517.6800000000001,2,35.900259714882424,16.4146137946038,3843.25,528.4468750000001,144.121875,106.75694444444444,10.675694444444446,2.1351388888888887,54.6
0,21,2722,682,1430,19458,778.32,6,61.46859584826519,10.0,4892.5,672.71875,183.46875,135.90277777777777,13.590277777777779,2.7180555555555554,14.7
0,65,522,1212,1870,14161,566.44,3,38.637108643617644,12.539043554409044,2825.0,388.43750000000006,105.9375,78.47222222222223,7.847222222222223,1.5694444444444446,45.5
0,70,734,386,1920,5007,200.28,8,35.85662272227187,13.11613310243828,2830.5,389.19375,106.14375,78.625,7.862500000000001,1.5725,49.0
1,69,3584,2081,2210,2969,118.76,4,38.83800856791618,14.456726104684885,6604.25,908.084375,247.65937499999998,183.45138888888889,18.34513888888889,3.669027777777778,48.3
0,63,1624,2903,1850,10772,430.88,2,41.5472264866364,11.391787774692457,4349.75,598.090625,163.115625,120.82638888888889,12.082638888888889,2.4165277777777776,44.1
0,44,1428,2509,1660,4824,192.96,7,51.217760614937085,10.0,4055.25,557.5968750000001,152.071875,112.64583333333333,11.264583333333334,2.2529166666666667,30.8
1,46,1022,1152,1980,3211,128.44,5,47.44003013755726,10.802111642807123,3810.0,523.875,142.875,105.83333333333333,10.583333333333334,2.1166666666666667,32.2
0,64,2308,1587,1860,2229,89.16,1,42.46767291749219,10.0,4704.75,646.903125,176.428125,130.6875,13.068750000000001,2.61375,44.800000000000004
0,45,930,690,1670,17774,710.96,2,49.446331984045244,10.0,3102.5,426.59375000000006,116.34375,86.18055555555556,8.618055555555555,1.7236111111111112,31.5
0,52,1292,630,1740,16345,653.8000000000001,7,45.56684703215179,10.0,3449.5,474.30625000000003,129.35625,95.81944444444444,9.581944444444444,1.916388888888889,36.4
0,25,2129,438,1470,5185,207.4,9,59.81180723623869,10.0,4238.5,582.79375,158.94375,117.73611111111111,11.773611111111112,2.354722222222222,17.5
0,33,2236,2551,1550,17011,680.44,6,55.45033032873814,10.0,4873.75,670.140625,182.765625,135.38194444444446,13.538194444444446,2.7076388888888894,23.1
1,59,1032,2545,2110,18885,755.4,9,44.81788501569573,10.0,4168.25,573.1343750000001,156.309375,115.78472222222223,11.578472222222224,2.3156944444444445,41.3
0,53,3526,275,1750,2048,81.92,5,48.14630487598946,10.0,5594.75,769.278125,209.803125,155.40972222222223,15.540972222222223,3.1081944444444445,37.1
0,47,2246,1556,1690,17173,686.92,0,48.01726608224803,10.0,4635.0,637.3125,173.8125,128.75,12.875,2.575,32.9
0,35,2175,2123,1570,18770,750.8000000000001,8,56.81967903729977,10.0,4705.75,647.0406250000001,176.465625,130.71527777777777,13.071527777777778,2.6143055555555557,24.5
0,19,1816,1981,1410,2969,118.76,2,64.40761564766534,10.0,4311.25,592.796875,161.671875,119.75694444444444,11.975694444444445,2.395138888888889,13.3
0,66,3357,2889,1880,16553,662.12,4,41.654038361723806,13.818562582594726,6079.25,835.896875,227.97187499999998,168.86805555555554,16.886805555555554,3.377361111111111,46.2
1,30,1412,1026,1820,7820,312.8,6,56.22875156092944,10.0,4168.5,573.16875,156.31875,115.79166666666667,11.579166666666667,2.3158333333333334,21.0
0,21,1624,2530,1430,16292,651.6800000000001,6,62.384795750604894,10.0,4256.5,585.2687500000001,159.61875,118.23611111111111,11.823611111111113,2.3647222222222224,14.7
1,43,2025,790,1950,5052,202.08,2,49.87272292370222,10.0,4722.5,649.34375,177.09375,131.18055555555554,13.118055555555555,2.623611111111111,30.099999999999998
1,42,1827,2319,1940,13609,544.36,3,53.12047245242187,10.0,4906.75,674.678125,184.00312499999998,136.29861111111111,13.629861111111111,2.7259722222222225,29.4
0,47,3418,2950,1690,4302,172.08,9,46.526620952855325,10.0,6155.5,846.38125,230.83124999999998,170.98611111111111,17.09861111111111,3.4197222222222226,32.9
0,28,3087,2102,1500,4283,171.32,6,58.82409581443198,10.0,5612.5,771.7187500000001,210.46875,155.90277777777777,15.590277777777779,3.1180555555555554,19.6
0,24,1523,2110,1460,17385,695.4,7,59.69601715635959,10.0,4050.5,556.94375,151.89374999999998,112.51388888888889,11.25138888888889,2.250277777777778,16.8
0,48,2076,774,1700,11799,471.96000000000004,1,47.6134185353891,10.487047028259909,4269.5,587.0562500000001,160.10625,118.59722222222223,11.859722222222224,2.3719444444444444,33.6
1,61,1878,1091,2130,17620,704.8000000000001,8,42.72453161932459,10.655586152585713,4650.75,639.4781250000001,174.403125,129.1875,12.918750000000001,2.58375,42.699999999999996
0,27,3874,2259,1490,2122,84.88,6,60.75742224656997,10.0,6438.75,885.3281250000001,241.453125,178.85416666666666,17.885416666666668,3.5770833333333334,18.900000000000002
0,56,2019,340,1780,11472,458.88,7,45.04597695696663,10.262341184936268,4104.0,564.3000000000001,153.9,114.0,11.4,2.2800000000000002,39.2
0,30,2181,1989,1520,5727,229.08,5,59.26586489323361,10.0,4678.25,643.2593750000001,175.434375,129.95138888888889,12.995138888888889,2.5990277777777777,21.0
0,48,2497,216,1700,15732,629.28,5,47.32298555940515,10.0,4551.0,625.7625,170.6625,126.41666666666667,12.641666666666667,2.5283333333333333,33.6
0,24,726,1286,1460,6958,278.32,8,60.597509273824905,10.0,3047.5,419.03125000000006,114.28125,84.65277777777777,8.465277777777777,1.6930555555555555,16.8
0,80,1759,452,2020,2524,100.96000000000001,3,32.25268269533538,16.300520508355063,3872.0,532.4000000000001,145.2,107.55555555555556,10.755555555555556,2.151111111111111,56.0
1,73,1372,664,2250,11079,443.16,10,33.55822449751548,14.990416882526553,4038.0,555.225,151.42499999999998,112.16666666666667,11.216666666666669,2.2433333333333336,51.1
1,66,1391,575,2180,10399,415.96000000000004,10,39.7840607157037,14.56524496493001,4034.75,554.778125,151.303125,112.07638888888889,11.207638888888889,2.241527777777778,46.2
0,59,1978,2027,1810,18532,741.28,4,43.80762162073088,10.0,4484.75,616.653125,168.178125,124.57638888888889,12.457638888888889,2.491527777777778,41.3
0,78,1536,719,2000,18821,752.84,8,33.95957202209535,13.767757186555805,3715.75,510.91562500000003,139.340625,103.21527777777777,10.321527777777778,2.0643055555555554,54.6
0,59,2757,2060,1810,12394,495.76,0,44.181399493917105,10.793847929655204,5272.0,724.9000000000001,197.7,146.44444444444446,14.644444444444446,2.9288888888888893,41.3
1,73,3288,289,2250,5749,229.96,3,36.35669764226539,15.109122328792015,5860.25,805.7843750000001,219.759375,162.78472222222223,16.278472222222224,3.2556944444444444,51.1
0,53,896,919,1750,13353,534.12,6,43.833751274253785,10.0,3125.75,429.79062500000003,117.21562499999999,86.82638888888889,8.682638888888889,1.7365277777777777,37.1
1,37,1623,829,1890,16009,640.36,10,52.08222762042356,10.0,4330.25,595.4093750000001,162.384375,120.28472222222223,12.028472222222224,2.405694444444445,25.9
0,21,2578,2084,1430,13437,537.48,8,62.48237288771976,10.0,5099.0,701.1125000000001,191.2125,141.63888888888889,14.16388888888889,2.832777777777778,14.7
0,71,3445,275,1930,7336,293.44,10,35.8748959598682,13.295639133519272,5513.75,758.1406250000001,206.765625,153.15972222222223,15.315972222222223,3.0631944444444446,49.699999999999996
0,24,1148,1125,1460,6551,262.04,9,58.39822564517383,10.0,3429.25,471.521875,128.59687499999998,95.25694444444444,9.525694444444445,1.905138888888889,16.8
0,71,828,2647,1930,4823,192.92000000000002,5,36.64801371724273,15.376740109866587,3489.75,479.84062500000005,130.865625,96.9375,9.693750000000001,1.93875,49.699999999999996
1,18,3737,2005,1700,14916,596.64,7,63.77161299041828,10.0,6738.25,926.5093750000001,252.684375,187.17361111111111,18.717361111111114,3.7434722222222225,12.6
1,61,1982,1169,2130,17167,686.6800000000001,8,41.143729941748035,14.115764962923897,4774.25,656.459375,179.03437499999998,132.61805555555554,13.261805555555554,2.652361111111111,42.699999999999996
0,73,1451,1294,1950,10677,427.08,9,37.10216851112889,15.13219942052951,3774.5,518.9937500000001,141.54375,104.84722222222223,10.484722222222224,2.0969444444444445,51.1
0,62,2505,2228,1840,16868,674.72,3,42.218853040506225,11.180196379051377,5062.0,696.0250000000001,189.825,140.61111111111111,14.061111111111112,2.812222222222222,43.4
1,59,2516,1604,2110,10391,415.64,0,42.16409180545836,11.764630106151289,5417.0,744.8375000000001,203.1375,150.47222222222223,15.047222222222224,3.0094444444444446,41.3
1,64,3671,394,2160,14658,586.32,7,41.774362644542805,12.575885894854101,6269.5,862.0562500000001,235.10625,174.15277777777777,17.415277777777778,3.4830555555555556,44.800000000000004
1,76,3168,427,2280,11663,466.52,1,35.243475212665174,15.339213295813504,5774.75,794.028125,216.553125,160.40972222222223,16.040972222222223,3.2081944444444446,53.2
1,30,2378,1659,1820,4311,172.44,10,58.18722689358951,10.0,5292.75,727.7531250000001,198.478125,147.02083333333334,14.702083333333334,2.940416666666667,21.0
0,72,1696,660,1940,9225,369.0,0,36.76713850393534,13.400874059434335,3861.0,530.8875,144.7875,107.25,10.725000000000001,2.145,50.4
1,39,2272,817,1910,13565,542.6,6,50.556948340442766,10.0,4976.25,684.234375,186.609375,138.22916666666666,13.822916666666666,2.7645833333333334,27.3
0,71,661,263,1930,12270,490.8,9,37.982535917384446,12.0779264887841,2726.75,374.928125,102.253125,75.74305555555556,7.574305555555556,1.5148611111111112,49.699999999999996
1,38,2251,2412,1900,15560,622.4,8,52.88020895554578,10.0,5354.0,736.1750000000001,200.775,148.72222222222223,14.872222222222224,2.9744444444444444,26.6
1,39,1275,2274,1910,18988,759.52,10,55.213048550793275,10.0,4343.5,597.23125,162.88125,120.65277777777777,12.065277777777778,2.4130555555555553,27.3
1,45,3834,484,1970,17965,718.6,8,51.589923855386026,10.0,6455.0,887.5625000000001,242.0625,179.30555555555554,17.930555555555554,3.586111111111111,31.5
1,26,2327,1883,1780,7785,311.40000000000003,2,59.938472347656564,10.0,5297.75,728.4406250000001,198.665625,147.15972222222223,14.715972222222224,2.9431944444444444,18.2
1,43,2821,2528,1950,14067,562.6800000000001,5,49.76090990909635,10.0,5953.0,818.5375,223.23749999999998,165.36111111111111,16.53611111111111,3.3072222222222223,30.099999999999998
0,26,3574,1037,1480,10740,429.6,6,58.018586966388334,10.0,5833.25,802.0718750000001,218.746875,162.03472222222223,16.203472222222224,3.2406944444444448,18.2
0,32,1551,1030,1540,15653,626.12,9,55.70192418838774,10.0,3808.5,523.66875,142.81875,105.79166666666667,10.579166666666667,2.1158333333333337,22.400000000000002
1,27,2873,1387,1790,19222,768.88,8,58.88283971790009,10.0,5719.75,786.465625,214.490625,158.88194444444446,15.888194444444446,3.177638888888889,18.900000000000002
1,41,1439,423,1930,5815,232.6,1,50.98032755019474,10.0,4044.75,556.153125,151.678125,112.35416666666667,11.235416666666667,2.2470833333333333,28.7
0,75,3720,983,1970,19231,769.24,7,35.07464747696241,14.25990139242999,5965.75,820.2906250000001,223.715625,165.71527777777777,16.571527777777778,3.3143055555555554,52.5
1,74,1039,1149,2260,6709,268.36,6,33.82685212756593,17.720111457912488,3826.25,526.109375,143.484375,106.28472222222223,10.628472222222223,2.1256944444444446,51.8
1,78,3035,244,2300,6507,260.28000000000003,3,35.8885640641275,15.54900286834245,5596.0,769.45,209.85,155.44444444444446,15.544444444444446,3.108888888888889,54.6
0,59,1321,2010,1810,8575,343.0,1,41.03962277482497,10.766074292709652,3823.5,525.73125,143.38125,106.20833333333333,10.620833333333334,2.1241666666666665,41.3
1,25,1961,670,1770,6773,270.92,7,62.15972069827186,10.0,4628.5,636.41875,173.56875,128.56944444444446,12.856944444444446,2.5713888888888894,17.5
1,41,1588,2281,1930,14446,577.84,10,54.06789005701347,10.0,4658.25,640.5093750000001,174.684375,129.39583333333334,12.939583333333335,2.587916666666667,28.7
0,33,855,2900,1550,12464,498.56,4,56.12680240909749,10.0,3580.0,492.25000000000006,134.25,99.44444444444444,9.944444444444445,1.988888888888889,23.1
0,66,3823,1029,1880,17864,714.5600000000001,5,40.62455135918042,12.64393884916286,6080.25,836.0343750000001,228.009375,168.89583333333334,16.889583333333334,3.377916666666667,46.2
0,43,734,2109,1650,5320,212.8,10,50.68024148986294,10.0,3261.25,448.42187500000006,122.296875,90.59027777777777,9.059027777777777,1.8118055555555554,30.099999999999998
1,44,2774,2468,1960,12750,510.0,6,51.15017288771219,10.0,5891.0,810.0125,220.9125,163.63888888888889,16.36388888888889,3.272777777777778,30.8
0,54,2048,2091,1760,6698,267.92,9,44.70287968710559,12.391840944980029,4570.75,628.4781250000001,171.403125,126.96527777777777,12.696527777777778,2.5393055555555555,37.800000000000004
0,21,3884,2781,1430,19948,797.9200000000001,0,61.00579509892723,10.0,6579.25,904.646875,246.72187499999998,182.75694444444446,18.275694444444447,3.655138888888889,14.7
0,67,2596,891,1890,8058,322.32,7,39.39114893084757,14.68902019393045,4818.75,662.578125,180.703125,133.85416666666666,13.385416666666666,2.677083333333333,46.900000000000006
0,41,617,1590,1630,2726,109.04,3,51.9906483709199,10.0,3014.5,414.49375000000003,113.04375,83.73611111111111,8.373611111111112,1.6747222222222222,28.7
0,36,2601,1131,1580,8697,347.88,8,54.89768184574991,10.0,4883.75,671.515625,183.140625,135.65972222222223,13.565972222222223,2.7131944444444445,25.2
0,53,2173,1040,1750,13910,556.4,0,44.93330290643512,10.096788908426499,4433.0,609.5375,166.23749999999998,123.13888888888889,12.31388888888889,2.4627777777777777,37.1
1,77,3112,2138,2290,11257,450.28000000000003,10,33.33478915908498,16.711339222193395,6146.5,845.1437500000001,230.49374999999998,170.73611111111111,17.073611111111113,3.414722222222222,53.9
1,56,1567,1773,2080,14963,598.52,1,42.41948980314454,13.591516724434916,4510.25,620.1593750000001,169.134375,125.28472222222223,12.528472222222224,2.5056944444444444,39.2
0,27,2600,2829,1490,18666,746.64,5,56.76138186136103,10.0,5307.25,729.746875,199.021875,147.42361111111111,14.742361111111112,2.948472222222222,18.900000000000002
0,42,1057,2486,1640,3081,123.24000000000001,10,50.26728564836508,10.0,3678.5,505.79375000000005,137.94375,102.18055555555556,10.218055555555557,2.0436111111111113,29.4
0,35,3673,2688,1570,12776,511.04,9,52.87123429665273,10.0,6345.0,872.4375000000001,237.9375,176.25,17.625,3.525,24.5
1,36,2315,347,1880,16196,647.84,10,52.518873543173704,10.0,4901.75,673.990625,183.81562499999998,136.15972222222223,13.615972222222224,2.7231944444444447,25.2
1,53,2505,1232,2050,11344,453.76,0,47.564642026969686,10.874012123521846,5313.0,730.5375,199.23749999999998,147.58333333333334,14.758333333333335,2.951666666666667,37.1
1,27,3415,1511,1790,17958,718.32,3,56.694368485083444,10.0,6292.75,865.2531250000001,235.97812499999998,174.79861111111111,17.479861111111113,3.4959722222222225,18.900000000000002
1,50,897,587,2020,13689,547.5600000000001,7,48.294713969673715,10.617723895365355,3543.75,487.26562500000006,132.890625,98.4375,9.84375,1.96875,35.0
1,72,3709,2073,2240,19331,773.24,9,35.362788744077,15.832520013791374,6727.25,924.996875,252.271875,186.86805555555554,18.686805555555555,3.737361111111111,50.4
1,67,1174,1115,2190,6760,270.4,4,40.857728403540634,10.0,3952.75,543.5031250000001,148.228125,109.79861111111111,10.979861111111113,2.195972222222222,46.900000000000006
1,22,886,2078,1740,15436,617.44,8,61.4249614228875,10.0,3905.5,537.00625,146.45624999999998,108.48611111111111,10.848611111111111,2.1697222222222226,15.4
1,64,2658,2885,2160,2066,82.64,10,39.52788229663913,12.6584228968464,5879.25,808.396875,220.47187499999998,163.3125,16.33125,3.26625,44.800000000000004
1,66,3161,477,2180,2564,102.56,10,39.588194678447174,12.507537584665577,5780.25,794.7843750000001,216.759375,160.5625,16.056250000000002,3.21125,46.2
0,52,2564,2177,1740,15393,615.72,5,45.90979009522634,10.0,5108.25,702.3843750000001,191.559375,141.89583333333334,14.189583333333335,2.837916666666667,36.4
0,61,3753,2059,1830,5670,226.8,0,42.32150532334915,10.0,6267.75,861.8156250000001,235.04062499999998,174.10416666666666,17.410416666666666,3.482083333333333,42.699999999999996
0,51,1383,2025,1730,4251,170.04,5,45.07266434163174,10.0,3889.25,534.771875,145.84687499999998,108.03472222222223,10.803472222222224,2.1606944444444447,35.7
0,50,1040,2836,1720,14949,597.96,5,49.984952514062755,10.0,3749.0,515.4875000000001,140.5875,104.13888888888889,10.41388888888889,2.082777777777778,35.0
1,72,670,2033,2240,2804,112.16,5,36.12777938848359,12.013522601445782,3678.25,505.75937500000003,137.934375,102.17361111111111,10.217361111111112,2.0434722222222224,50.4
1,38,2956,2896,1900,11583,463.32,7,52.74115319853684,10.0,6180.0,849.7500000000001,231.75,171.66666666666666,17.166666666666668,3.433333333333333,26.6
0,34,1239,817,1560,19619,784.76,5,56.551049241581325,10.0,3443.25,473.44687500000003,129.121875,95.64583333333333,9.564583333333333,1.9129166666666666,23.8
1,39,1901,1830,1910,14224,568.96,4,52.31949703247666,10.0,4858.5,668.04375,182.19375,134.95833333333334,13.495833333333335,2.6991666666666667,27.3
0,65,3759,2382,1870,8016,320.64,10,41.66637152514379,12.80839178989678,6354.5,873.7437500000001,238.29375,176.51388888888889,17.65138888888889,3.5302777777777776,45.5
1,54,3405,779,2060,15036,601.44,1,45.27135362180213,11.35818233467208,6099.75,838.715625,228.740625,169.4375,16.94375,3.38875,37.800000000000004
0,32,2777,1370,1540,14392,575.6800000000001,3,57.59779206632717,10.0,5119.5,703.9312500000001,191.98125,142.20833333333334,14.220833333333335,2.8441666666666667,22.400000000000002
1,52,618,689,2040,9938,397.52,9,44.537266082209435,10.773890023749216,3290.25,452.409375,123.38437499999999,91.39583333333333,9.139583333333333,1.8279166666666666,36.4
1,45,3727,2725,1970,6141,245.64000000000001,4,51.73059592777556,10.0,6908.25,949.8843750000001,259.059375,191.89583333333334,19.189583333333335,3.837916666666667,31.5
0,24,3331,1382,1460,11546,461.84000000000003,9,61.67858993389055,10.0,5676.5,780.5187500000001,212.86875,157.68055555555554,15.768055555555556,3.153611111111111,16.8
1,49,3012,583,2010,7335,293.40000000000003,3,46.55858389230983,10.597286823246968,5657.75,777.9406250000001,212.165625,157.15972222222223,15.715972222222224,3.1431944444444446,34.3
0,28,2651,362,1500,7077,283.08,1,56.726430048728936,10.0,4741.5,651.9562500000001,177.80625,131.70833333333334,13.170833333333334,2.6341666666666668,19.6
0,27,3245,2688,1490,15247,609.88,6,58.081461743628125,10.0,5917.0,813.5875000000001,221.8875,164.36111111111111,16.436111111111114,3.2872222222222223,18.900000000000002
0,26,2495,2076,1480,7611,304.44,9,61.88035293015952,10.0,5014.0,689.4250000000001,188.025,139.27777777777777,13.927777777777777,2.7855555555555553,18.2
